GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
clicktopay-reference-app,com.mastercard.mcs.clicktopay.controller,CheckoutController,0,21,0,0,0,6,0,2,0,2
clicktopay-reference-app,com.mastercard.mcs.clicktopay.controller,MerchantRegistrationController,0,48,0,8,0,11,0,7,0,3
clicktopay-reference-app,com.mastercard.mcs.clicktopay.controller,ConfigController,0,21,0,0,0,5,0,2,0,2
clicktopay-reference-app,com.mastercard.mcs.clicktopay.controller,ConfirmationController,0,16,0,0,0,5,0,2,0,2
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker.auth,HttpBasicAuth,44,0,8,0,13,0,10,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker.auth,ApiKeyAuth,76,9,10,0,20,4,12,1,7,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker.auth,HttpBearerAuth,52,6,6,0,11,3,9,1,6,1
clicktopay-reference-app,com.mastercard.mcs.clicktopay.service,MasterCardC2PMerchantRegistrationService,0,180,0,4,0,34,0,6,0,4
clicktopay-reference-app,com.mastercard.mcs.clicktopay.service,MasterCardC2PConfirmationService,0,82,0,0,0,17,0,4,0,4
clicktopay-reference-app,com.mastercard.mcs.clicktopay.service,MasterCardCommonService,0,174,0,8,0,44,0,11,0,7
clicktopay-reference-app,com.mastercard.mcs.clicktopay.service,MasterCardC2PCheckoutService,0,251,0,6,0,51,0,6,0,3
clicktopay-reference-app,com.mastercard.mcs.clicktopay.service,MasterCardC2PCheckoutService.new TypeToken() {...},0,6,0,0,0,1,0,1,0,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,GzipRequestInterceptor.new RequestBody() {...},27,0,0,0,5,0,4,0,4,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,GzipRequestInterceptor.new RequestBody() {...},28,0,0,0,7,0,4,0,4,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,ServerVariable,15,0,0,0,6,0,1,0,1,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,JSON,93,310,8,0,31,61,15,3,11,3
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,StringUtil,101,0,18,0,22,0,13,0,4,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,ProgressRequestBody.new ForwardingSink() {...},51,0,4,0,9,0,4,0,2,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,ApiClient.new Interceptor() {...},28,6,2,0,8,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,ApiClient.new Callback() {...},65,0,0,0,13,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,JSON.DateTypeAdapter,74,3,8,0,23,1,8,1,4,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,ApiClient.new HostnameVerifier() {...},8,0,0,0,2,0,2,0,2,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,ApiClient.new X509TrustManager() {...},11,0,0,0,4,0,4,0,4,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,JSON.LocalDateTypeAdapter,36,10,4,0,11,5,5,2,3,2
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,Configuration,13,0,0,0,5,0,4,0,4,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,JSON.ByteArrayAdapter,32,3,4,0,10,1,4,1,2,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,ApiException,110,41,0,0,18,13,8,5,8,5
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,ProgressResponseBody,37,0,2,0,10,0,6,0,5,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,ServerConfiguration,66,12,10,0,13,5,7,1,2,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,JSON.SqlDateTypeAdapter,72,3,8,0,21,1,8,1,4,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,ApiResponse,27,0,0,0,10,0,5,0,5,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,JSON.OffsetDateTimeTypeAdapter,49,10,6,0,13,5,6,2,3,2
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,GzipRequestInterceptor,57,0,4,0,13,0,6,0,4,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,ApiClient,1999,159,247,1,436,37,197,10,73,10
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,Pair,45,0,6,0,19,0,9,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,ProgressResponseBody.new ForwardingSource() {...},46,0,4,0,6,0,4,0,2,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker,ProgressRequestBody,35,0,0,0,11,0,5,0,5,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.api,DefaultApi,181,6,12,0,47,3,18,1,12,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,ApiClient,2041,168,251,1,445,38,202,10,76,10
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,JSON,93,244,8,0,31,50,15,3,11,3
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,ApiClient.new Callback() {...},65,0,0,0,13,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,ApiClient.new Interceptor() {...},28,6,2,0,8,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,JSON.LocalDateTypeAdapter,36,10,4,0,11,5,5,2,3,2
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,ApiClient.new X509TrustManager() {...},11,0,0,0,4,0,4,0,4,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,ApiClient.new HostnameVerifier() {...},8,0,0,0,2,0,2,0,2,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,JSON.ByteArrayAdapter,32,3,4,0,10,1,4,1,2,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,JSON.OffsetDateTimeTypeAdapter,49,10,6,0,13,5,6,2,3,2
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,ProgressResponseBody,37,0,2,0,10,0,6,0,5,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,GzipRequestInterceptor,57,0,4,0,13,0,6,0,4,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,StringUtil,101,0,18,0,22,0,13,0,4,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,ServerVariable,15,0,0,0,6,0,1,0,1,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,ProgressRequestBody.new ForwardingSink() {...},51,0,4,0,9,0,4,0,2,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,ServerConfiguration,66,12,10,0,13,5,7,1,2,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,GzipRequestInterceptor.new RequestBody() {...},27,0,0,0,5,0,4,0,4,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,GzipRequestInterceptor.new RequestBody() {...},28,0,0,0,7,0,4,0,4,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,JSON.SqlDateTypeAdapter,72,3,8,0,21,1,8,1,4,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,JSON.DateTypeAdapter,74,3,8,0,23,1,8,1,4,1
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,ApiResponse,27,0,0,0,10,0,5,0,5,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,Configuration,13,0,0,0,5,0,4,0,4,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,ProgressResponseBody.new ForwardingSource() {...},46,0,4,0,6,0,4,0,2,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,ApiException,151,0,0,0,31,0,13,0,13,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,Pair,45,0,6,0,19,0,9,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.checkout.invoker,ProgressRequestBody,35,0,0,0,11,0,5,0,5,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker.auth,ApiKeyAuth,76,9,10,0,20,4,12,1,7,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker.auth,HttpBasicAuth,44,0,8,0,13,0,10,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.invoker.auth,HttpBearerAuth,58,0,6,0,14,0,10,0,7,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,Unauthorized.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,JoseHeader.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,PaymentToken.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,BadRequestError.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,MaskedAddress,977,0,114,0,160,0,105,0,48,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,Unauthorized,431,0,44,0,89,0,47,0,25,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,ConsumerIdentityType.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,BadRequestError.ReasonEnum,173,0,4,0,30,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,PhoneNumber.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,IdentityProvider.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,BadRequestErrorErrordetailInner.ReasonEnum,96,0,4,0,19,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,ErrorErrordetailInner.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,AssuranceData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,InternalServerErrorErrordetailInner.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,ConfirmationRequest,501,48,56,0,87,14,56,2,28,2
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,AddressPreference,68,0,4,0,15,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,DCF.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,InternalServerError,431,0,44,0,89,0,47,0,25,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,ErrorErrordetailInner.ReasonEnum,96,0,4,0,19,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,ComplianceSettings,400,0,48,0,85,0,51,0,27,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,InternalServerErrorErrordetailInner.ReasonEnum.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,MaskedCard.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,InternalServerErrorErrordetailInner.SourceTypeEnum.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,DynamicDataType,68,0,4,0,15,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,PaymentToken.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,PhoneNumber.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,PaymentCardType.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,SrcTokenResultsDataObject.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,TransactionType,89,0,4,0,18,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,TransactionType.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,MaskedConsumerIdentity.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,BadRequestErrorErrordetailInner.ReasonEnum.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,CheckoutRequest.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,BadRequestErrorErrordetailInner.SourceTypeEnum,82,0,4,0,17,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,ConsumerIdentityType,75,0,4,0,16,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,Forbidden,431,0,44,0,89,0,47,0,25,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,CardPendingEvent,75,0,4,0,16,0,8,0,6,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,ComplianceSettings.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,ConfirmationData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,TransactionAmount.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,SrcTokenResultsDataObject,279,0,34,0,55,0,35,0,18,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,ConsumerStatus.Adapter,15,0,0,0,5,0,3,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,CheckoutResponseJWS.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,DpaTransactionOptions.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
clicktopay-reference-app,com.mcs.clicktopay.confirmations.model,ThreeDsPreference,75,0,4,0,16,0,8,0,6,0
